datetime,country,shape,duration_seconds
2005-07-16 17:05:00,us,flash,4.0
2005-07-16 18:00:00,,light,1.0
2005-07-16 18:00:00,us,sphere,1200.0
2005-07-16 19:46:00,us,chevron,1800.0
2005-07-16 20:00:00,,disk,240.0
2005-07-16 21:00:00,,light,20.0
2005-07-16 22:05:00,us,flash,180.0
2005-07-16 23:30:00,us,light,15.0
2006-07-16 05:20:00,us,rectangle,315.0
2006-07-16 13:30:00,us,circle,30.0
2006-07-16 14:00:00,us,circle,600.0
2006-07-16 15:30:00,,sphere,900.0
2006-07-16 17:00:00,gb,changing,60.0
2006-07-16 17:00:00,,disk,600.0
2006-07-16 17:06:00,gb,changing,300.0
2006-07-16 21:00:00,,cigar,1800.0
2006-07-16 21:40:00,us,formation,3.0
2006-07-16 21:50:00,us,light,30.0
2006-07-16 22:00:00,us,triangle,900.0
2006-07-16 22:00:00,us,light,1380.0
2006-07-16 23:00:00,,triangle,1800.0
2006-07-16 23:30:00,gb,circle,5.0
2006-07-16 23:30:00,gb,light,2.0
2006-07-16 23:30:00,us,triangle,14400.0
2006-07-16 23:45:00,us,light,30.0
2007-07-16 00:52:00,us,unknown,30.0
2007-07-16 01:54:00,us,light,35.0
2007-07-16 01:56:00,,diamond,300.0
2007-07-16 04:12:00,us,light,15.0
2007-07-16 14:00:00,us,circle,120.0
2007-07-16 17:00:00,,rectangle,600.0
2007-07-16 22:00:00,us,changing,120.0
2007-07-16 22:00:00,us,teardrop,1.0
2007-07-16 22:15:00,,unknown,2.0
2007-07-16 22:30:00,us,unknown,45.0
2007-07-16 22:40:00,us,triangle,10.0
2007-07-16 23:45:00,us,light,180.0
2008-07-16 00:00:00,us,triangle,600.0
2008-07-16 04:00:00,us,other,7.0
2008-07-16 05:30:00,us,circle,600.0
2008-07-16 11:00:00,us,unknown,2.0
2008-07-16 20:45:00,us,triangle,180.0
2008-07-16 20:49:00,,disk,540.0
2008-07-16 21:30:00,,other,600.0
2008-07-16 22:00:00,us,light,600.0
2008-07-16 23:00:00,us,changing,73800.0
2008-07-16 23:45:00,us,other,120.0
2009-07-16 00:00:00,us,disk,300.0
2009-07-16 00:00:00,us,light,5400.0
2009-07-16 00:24:00,us,changing,300.0
2009-07-16 00:30:00,us,light,60.0
2009-07-16 02:30:00,gb,light,300.0
2009-07-16 10:22:00,us,light,90.0
2009-07-16 11:00:00,us,light,30.0
2009-07-16 14:20:00,us,diamond,30.0
2009-07-16 16:00:00,us,unknown,120.0
2009-07-16 21:00:00,us,light,300.0
2009-07-16 21:00:00,us,disk,900.0
2009-07-16 22:16:00,us,unknown,300.0
2009-07-16 22:50:00,us,light,60.0
2009-07-16 23:30:00,us,circle,300.0
2010-07-16 00:00:00,us,fireball,40.0
2010-07-16 01:00:00,,teardrop,30.0
2010-07-16 01:00:00,us,triangle,10.0
2010-07-16 02:45:00,us,triangle,600.0
2010-07-16 03:50:00,us,light,600.0
2010-07-16 04:00:00,us,circle,120.0
2010-07-16 11:00:00,us,other,300.0
2010-07-16 15:47:00,us,oval,5.0
2010-07-16 19:30:00,us,cigar,2400.0
2010-07-16 20:00:00,us,disk,60.0
2010-07-16 20:53:00,us,circle,5.0
2010-07-16 21:30:00,us,light,60.0
2010-07-16 21:40:00,us,light,300.0
2010-07-16 21:45:00,,changing,180.0
2010-07-16 21:50:00,us,light,480.0
2010-07-16 22:00:00,us,disk,20.0
2010-07-16 22:12:00,us,sphere,300.0
2010-07-16 22:42:00,us,changing,180.0
2010-07-16 22:42:00,us,disk,120.0
2010-07-16 23:00:00,us,fireball,3600.0
2010-07-16 23:30:00,us,fireball,240.0
2010-07-16 23:35:00,us,other,25.0
2011-07-16 00:00:00,us,fireball,180.0
2011-07-16 02:00:00,us,diamond,600.0
2011-07-16 02:15:00,us,diamond,300.0
2011-07-16 02:46:00,us,sphere,180.0
2011-07-16 11:00:00,us,circle,115.0
2011-07-16 12:00:00,,flash,900.0
2011-07-16 12:00:00,,rectangle,1200.0
2011-07-16 21:00:00,us,fireball,1200.0
2011-07-16 21:20:00,us,sphere,180.0
2011-07-16 21:30:00,us,circle,900.0
2011-07-16 21:45:00,us,fireball,1200.0
2011-07-16 21:45:00,us,other,720.0
2011-07-16 22:00:00,us,fireball,600.0
2011-07-16 22:00:00,us,fireball,300.0
2011-07-16 22:00:00,us,light,60.0
2011-07-16 22:15:00,,,1339.0
2011-07-16 22:30:00,us,circle,15.0
2011-07-16 22:30:00,us,sphere,420.0
2011-07-16 22:35:00,us,circle,180.0
2011-07-16 23:00:00,ca,disk,1200.0
2011-07-16 23:30:00,us,light,120.0
2011-07-16 23:52:00,us,cigar,15.0
2012-07-16 00:00:00,us,triangle,300.0
2012-07-16 01:30:00,us,other,15.0
2012-07-16 03:30:00,ca,light,300.0
2012-07-16 07:30:00,us,disk,120.0
2012-07-16 21:43:00,us,light,10.0
2012-07-16 22:00:00,,unknown,120.0
2012-07-16 23:05:00,,fireball,2.0
2012-07-16 23:40:00,us,fireball,180.0
2013-07-16 10:30:00,us,teardrop,2.0
2013-07-16 11:00:00,us,light,900.0
2013-07-16 16:16:00,us,diamond,1.0
2013-07-16 19:40:00,us,unknown,180.0
2013-07-16 21:30:00,us,circle,45.0
2013-07-16 21:40:00,,triangle,180.0
2013-07-16 22:00:00,us,circle,2.0
2013-07-16 22:00:00,us,circle,120.0
2013-07-16 22:00:00,us,sphere,600.0
2013-07-16 22:00:00,gb,light,1800.0
2013-07-16 22:05:00,us,flash,120.0
2013-07-16 22:30:00,us,light,3600.0
2013-07-16 22:45:00,us,fireball,1200.0
2013-07-16 22:45:00,us,fireball,600.0
2013-07-16 22:55:00,,unknown,30.0
2013-07-16 23:00:00,us,changing,300.0
2013-07-16 23:35:00,,unknown,600.0
1953-07-17 22:00:00,us,cone,1800.0
1960-07-17 22:00:00,ca,disk,30.0
1963-07-17 09:00:00,us,triangle,1800.0
1966-07-17 11:00:00,us,circle,180.0
1971-07-17 21:00:00,us,disk,600.0
1973-07-17 21:00:00,us,disk,240.0
1976-07-17 01:00:00,us,unknown,16200.0
1976-07-17 21:00:00,us,cigar,4200.0
1977-07-17 15:00:00,us,circle,30.0
1980-07-17 22:10:00,us,formation,8.0
1989-07-17 22:00:00,us,disk,14400.0
1994-07-17 02:00:00,us,triangle,4.0
1994-07-17 22:30:00,us,triangle,300.0
1995-07-17 01:30:00,us,changing,2700.0
1996-07-17 01:35:00,,diamond,900.0
1996-07-17 20:45:00,,other,900.0
1997-07-17 21:20:00,gb,sphere,180.0
1997-07-17 23:00:00,us,light,900.0
1997-07-17 23:40:00,us,triangle,300.0
1998-07-17 02:00:00,us,light,60.0
1998-07-17 02:02:00,us,other,120.0
1998-07-17 02:10:00,us,diamond,30.0
1998-07-17 07:45:00,us,sphere,300.0
1998-07-17 16:00:00,us,other,30.0
1998-07-17 21:00:00,gb,unknown,10.0
1998-07-17 22:00:00,us,light,180.0
1998-07-17 22:51:00,us,light,1.0
1999-07-17 00:00:00,,unknown,1200.0
1999-07-17 22:00:00,us,triangle,120.0
1999-07-17 22:00:00,us,triangle,15.0
1999-07-17 22:30:00,us,sphere,30.0
1999-07-17 23:00:00,us,sphere,1800.0
1999-07-17 23:20:00,au,light,90.0
2000-07-17 20:50:00,us,fireball,1275.0
2000-07-17 22:30:00,us,light,60.0
2000-07-17 22:40:00,us,triangle,60.0
2000-07-17 23:52:00,us,disk,5.0
2001-07-17 03:00:00,us,fireball,600.0
2001-07-17 20:30:00,us,light,5.0
2001-07-17 20:30:00,,disk,180.0
2001-07-17 20:30:00,ca,light,900.0
2001-07-17 20:36:00,us,fireball,2.0
2001-07-17 20:40:00,,,1800.0
2001-07-17 21:30:00,us,egg,6.0
2001-07-17 21:31:00,us,fireball,5.0
2001-07-17 21:45:00,us,diamond,10800.0
2001-07-17 23:00:00,ca,light,240.0
2002-07-17 02:30:00,us,circle,15.0
2002-07-17 02:50:00,us,fireball,180.0
2002-07-17 03:30:00,,disk,7200.0
2002-07-17 04:45:00,us,flash,360.0
2002-07-17 14:30:00,gb,cylinder,600.0
2002-07-17 16:30:00,us,circle,180.0
2002-07-17 17:00:00,us,other,60.0
2002-07-17 21:33:00,us,flash,180.0
2002-07-17 22:00:00,,cylinder,1800.0
2002-07-17 22:30:00,us,light,300.0
2002-07-17 22:55:00,us,triangle,360.0
2003-07-17 00:30:00,us,light,180.0
2003-07-17 00:30:00,us,disk,2700.0
2003-07-17 01:15:00,ca,light,300.0
2003-07-17 02:00:00,us,other,18000.0
2003-07-17 02:00:00,us,other,1800.0
2003-07-17 02:00:00,ca,circle,2400.0
2003-07-17 03:00:00,us,disk,2400.0
2003-07-17 05:30:00,us,other,3.0
2003-07-17 05:45:00,us,light,900.0
2003-07-17 15:15:00,us,sphere,4500.0
2003-07-17 17:15:00,us,disk,45.0
2003-07-17 20:00:00,us,sphere,600.0
2003-07-17 20:00:00,ca,circle,4.0
2003-07-17 21:00:00,us,unknown,120.0
2003-07-17 21:15:00,,other,60.0
2003-07-17 21:19:00,us,formation,120.0
2003-07-17 22:55:00,ca,light,4.0
2003-07-17 23:00:00,us,other,5.0
2003-07-17 23:30:00,us,light,1800.0
2004-07-17 02:00:00,us,sphere,7200.0
2004-07-17 02:55:00,us,light,30.0
2004-07-17 03:00:00,us,triangle,420.0
2004-07-17 04:00:00,us,sphere,7200.0
2004-07-17 10:30:00,us,other,900.0
2004-07-17 12:10:00,us,unknown,180.0
2004-07-17 13:00:00,,disk,600.0
2004-07-17 17:00:00,us,circle,50.0
2004-07-17 18:10:00,,flash,1.0
2004-07-17 20:00:00,us,sphere,120.0
2004-07-17 21:00:00,us,triangle,2700.0
2004-07-17 21:00:00,us,rectangle,15.0
2004-07-17 22:30:00,us,fireball,3600.0
2004-07-17 22:45:00,us,circle,3600.0
2005-07-17 00:41:00,us,fireball,180.0
2005-07-17 03:00:00,us,unknown,3600.0
2005-07-17 05:03:00,us,other,2700.0
2005-07-17 10:00:00,us,circle,30.0
2005-07-17 17:00:00,us,sphere,180.0
2005-07-17 19:35:00,au,light,10.0
2005-07-17 21:00:00,us,changing,3600.0
2005-07-17 21:40:00,us,unknown,7200.0
2005-07-17 23:00:00,us,light,120.0
2005-07-17 23:47:00,us,light,30.0
2006-07-17 00:00:00,us,light,0.5
2006-07-17 03:00:00,us,triangle,1800.0
2006-07-17 05:30:00,us,light,2400.0
2006-07-17 07:15:00,us,rectangle,600.0
2006-07-17 09:40:00,us,light,10.0
2006-07-17 13:00:00,us,egg,3600.0
2006-07-17 13:30:00,ca,disk,3.0
2006-07-17 20:45:00,us,teardrop,240.0
2006-07-17 21:04:00,us,sphere,3.0
2006-07-17 21:30:00,,triangle,1200.0
2006-07-17 21:30:00,us,light,420.0
2006-07-17 21:30:00,us,unknown,45.0
2006-07-17 22:06:00,gb,light,25.0
2006-07-17 22:30:00,us,light,60.0
2006-07-17 23:00:00,us,triangle,240.0
2006-07-17 23:30:00,ca,egg,120.0
2007-07-17 00:13:00,us,flash,60.0
2007-07-17 01:00:00,,light,10.0
2007-07-17 01:45:00,us,triangle,240.0
2007-07-17 12:00:00,us,disk,600.0
2007-07-17 12:45:00,us,teardrop,600.0
2007-07-17 18:54:00,us,other,300.0
2007-07-17 19:00:00,us,rectangle,300.0
2007-07-17 19:30:00,us,sphere,30.0
2007-07-17 20:15:00,us,disk,4.0
2008-07-17 00:45:00,us,unknown,3.0
2008-07-17 02:00:00,us,light,5.0
2008-07-17 02:15:00,us,disk,7200.0
2008-07-17 02:49:00,,unknown,900.0
2008-07-17 03:30:00,us,light,420.0
2008-07-17 19:30:00,us,changing,300.0
2008-07-17 20:37:00,,triangle,1740.0
2008-07-17 21:15:00,,other,10.0
2008-07-17 22:00:00,de,light,180.0
2008-07-17 22:00:00,us,sphere,120.0
2008-07-17 22:40:00,us,light,30.0
2008-07-17 23:00:00,us,unknown,120.0
2008-07-17 23:15:00,us,unknown,30.0
2009-07-17 00:00:00,ca,other,4.0
2009-07-17 00:00:00,us,light,120.0
2009-07-17 10:00:00,us,fireball,420.0
2009-07-17 15:00:00,us,oval,300.0
2009-07-17 20:00:00,,disk,300.0
2009-07-17 20:30:00,au,light,420.0
2009-07-17 21:00:00,us,light,120.0
2009-07-17 21:30:00,us,circle,900.0
2009-07-17 21:45:00,ca,sphere,7200.0
2009-07-17 21:55:00,us,changing,900.0
2009-07-17 22:00:00,us,,600.0
2009-07-17 22:45:00,us,other,1800.0
2009-07-17 23:00:00,us,circle,480.0
2009-07-17 00:00:00,ca,unknown,30.0
2010-07-17 00:12:00,us,light,16200.0
2010-07-17 02:00:00,us,light,16200.0
2010-07-17 03:30:00,us,light,600.0
2010-07-17 11:20:00,us,fireball,900.0
2010-07-17 19:15:00,,sphere,30.0
2010-07-17 19:30:00,us,unknown,1800.0
2010-07-17 21:00:00,us,,10.0
2010-07-17 21:38:00,us,circle,600.0
2010-07-17 22:00:00,us,other,120.0
2010-07-17 22:00:00,us,light,600.0
2010-07-17 22:00:00,us,light,300.0
2010-07-17 22:00:00,us,fireball,2700.0
2010-07-17 22:20:00,us,fireball,600.0
2010-07-17 22:30:00,us,rectangle,120.0
2010-07-17 23:00:00,us,disk,1800.0
2010-07-17 23:00:00,,triangle,120.0
2010-07-17 23:00:00,us,light,300.0
2010-07-17 23:00:00,us,unknown,180.0
2010-07-17 23:15:00,us,fireball,600.0
2010-07-17 23:15:00,us,formation,600.0
2010-07-17 23:15:00,us,sphere,600.0
2010-07-17 23:30:00,us,light,120.0
2010-07-17 23:37:00,us,sphere,600.0
2010-07-17 23:45:00,us,fireball,120.0
2011-07-17 00:00:00,,circle,300.0
2011-07-17 00:30:00,us,sphere,600.0
2011-07-17 01:00:00,us,unknown,259200.0
2011-07-17 02:30:00,us,cylinder,1200.0
2011-07-17 02:35:00,us,formation,120.0
2011-07-17 04:06:00,us,fireball,2.0
2011-07-17 13:00:00,us,triangle,1200.0
2011-07-17 15:45:00,us,cigar,7.0
2011-07-17 20:30:00,,other,1800.0
2011-07-17 21:30:00,us,circle,360.0
2011-07-17 22:00:00,us,flash,120.0
2011-07-17 22:00:00,us,fireball,120.0
2011-07-17 22:00:00,us,disk,30.0
2011-07-17 23:00:00,us,triangle,240.0
2011-07-17 00:00:00,us,other,420.0
2012-07-17 00:00:00,us,sphere,20.0
2012-07-17 00:20:00,us,sphere,1800.0
2012-07-17 01:10:00,us,triangle,120.0
2012-07-17 01:10:00,,cigar,5.0
2012-07-17 01:25:00,us,other,1200.0
2012-07-17 01:45:00,us,light,15.0
2012-07-17 02:20:00,us,other,300.0
2012-07-17 04:14:00,us,fireball,120.0
2012-07-17 06:30:00,us,light,600.0
2012-07-17 18:00:00,us,cigar,35.0
2012-07-17 20:30:00,,cigar,1800.0
2012-07-17 21:00:00,us,sphere,600.0
2012-07-17 21:30:00,us,unknown,30.0
2012-07-17 21:30:00,us,circle,3600.0
2012-07-17 21:36:00,us,sphere,300.0
2012-07-17 21:50:00,us,triangle,120.0
2012-07-17 22:00:00,us,light,360.0
2012-07-17 22:30:00,us,light,600.0
2012-07-17 22:50:00,us,circle,600.0
2012-07-17 23:00:00,,cigar,10.0
2012-07-17 00:00:00,us,fireball,180.0
2013-07-17 01:30:00,us,circle,60.0
2013-07-17 01:53:00,us,oval,1020.0
2013-07-17 01:53:00,us,oval,1020.0
2013-07-17 03:00:00,us,light,10.0
2013-07-17 04:00:00,us,changing,1680.0
2013-07-17 04:05:00,us,circle,240.0
2013-07-17 09:15:00,us,other,60.0
2013-07-17 12:00:00,us,other,20.0
2013-07-17 17:30:00,us,light,2.0
2013-07-17 21:00:00,us,fireball,45.0
2013-07-17 21:00:00,us,diamond,3600.0
2013-07-17 21:05:00,us,light,600.0
2013-07-17 21:14:00,us,light,60.0
2013-07-17 21:52:00,us,disk,600.0
2013-07-17 22:23:00,us,triangle,30.0
2013-07-17 22:30:00,,light,120.0
2013-07-17 22:30:00,us,disk,1800.0
2013-07-17 22:30:00,us,triangle,30.0
2013-07-17 22:30:00,us,triangle,45.0
2013-07-17 22:35:00,us,triangle,5.0
2013-07-17 22:40:00,us,light,300.0
2013-07-17 22:45:00,,triangle,600.0
2013-07-17 22:45:00,us,light,20.0
2013-07-17 22:47:00,us,circle,600.0
2013-07-17 23:00:00,,fireball,30.0
2013-07-17 23:00:00,us,fireball,30.0
2013-07-17 23:30:00,us,formation,900.0
1970-07-18 23:00:00,us,light,1200.0
1974-07-18 20:00:00,us,delta,300.0
1975-07-18 19:00:00,us,oval,600.0
1978-07-18 01:00:00,us,other,30.0
1979-07-18 21:00:00,us,light,7200.0
1981-07-18 22:00:00,us,cigar,30.0
1982-07-18 15:30:00,,cylinder,15.0
1984-07-18 01:30:00,us,triangle,600.0
1987-07-18 12:30:00,de,light,600.0
1987-07-18 21:30:00,us,sphere,600.0
1988-07-18 01:00:00,ca,unknown,420.0
1990-07-18 07:00:00,ca,light,20.0
1990-07-18 22:00:00,us,disk,600.0
1991-07-18 17:00:00,us,other,7200.0
1992-07-18 05:00:00,us,disk,1800.0
1993-07-18 00:30:00,,egg,10.0
1993-07-18 06:30:00,us,other,900.0
1996-07-18 09:58:00,us,cone,300.0
1996-07-18 15:50:00,,triangle,600.0
1997-07-18 00:00:00,gb,diamond,30.0
1997-07-18 02:00:00,us,unknown,1800.0
1998-07-18 02:15:00,us,light,1440.0
1998-07-18 10:07:00,us,triangle,300.0
1998-07-18 21:00:00,gb,light,60.0
1998-07-18 22:00:00,,formation,20.0
1998-07-18 23:22:00,ca,other,10.0
1999-07-18 00:00:00,,unknown,600.0
1999-07-18 01:00:00,us,,3.0
1999-07-18 01:00:00,us,light,2.0
1999-07-18 02:00:00,us,flash,1200.0
1999-07-18 04:10:00,us,fireball,300.0
1999-07-18 04:15:00,us,circle,20.0
1999-07-18 05:04:00,us,unknown,240.0
1999-07-18 16:00:00,us,disk,60.0
1999-07-18 21:10:00,us,changing,300.0
1999-07-18 21:30:00,us,light,120.0
1999-07-18 22:00:00,us,triangle,8.0
1999-07-18 22:30:00,us,circle,1.0
1999-07-18 22:30:00,us,sphere,300.0
1999-07-18 22:30:00,us,circle,1200.0
1999-07-18 23:30:00,gb,light,180.0
2000-07-18 09:20:00,us,cigar,2.0
2000-07-18 09:20:00,us,disk,2.0
2000-07-18 11:35:00,us,circle,240.0
2000-07-18 12:00:00,gb,disk,5.0
2000-07-18 18:30:00,us,disk,300.0
2000-07-18 23:10:00,us,sphere,70.0
2001-07-18 04:45:00,us,light,4500.0
2001-07-18 16:30:00,us,oval,120.0
2001-07-18 20:00:00,,,1800.0
2001-07-18 21:00:00,us,chevron,120.0
2001-07-18 21:40:00,us,,10.0
2001-07-18 22:00:00,us,chevron,10.0
2001-07-18 22:30:00,us,cigar,30.0
2001-07-18 22:35:00,,unknown,300.0
2001-07-18 22:55:00,,disk,180.0
2001-07-18 23:15:00,us,light,900.0
2002-07-18 00:30:00,ca,other,1200.0
2002-07-18 21:00:00,au,light,2.0
2002-07-18 21:30:00,us,light,300.0
2002-07-18 21:30:00,us,light,30.0
2003-07-18 02:00:00,us,triangle,1800.0
2003-07-18 13:58:00,ca,light,60.0
2003-07-18 17:40:00,ca,rectangle,120.0
2003-07-18 21:00:00,us,disk,2.0
2003-07-18 22:00:00,us,triangle,20.0
2003-07-18 22:00:00,us,sphere,1800.0
2003-07-18 22:40:00,us,rectangle,20.0
2003-07-18 23:15:00,ca,light,50.0
2003-07-18 23:50:00,ca,other,5.0
2004-07-18 00:15:00,us,flash,2.0
2004-07-18 02:47:00,us,disk,780.0
2004-07-18 03:00:00,us,light,780.0
2004-07-18 04:30:00,ca,disk,3000.0
2004-07-18 05:30:00,,unknown,3600.0
2004-07-18 12:00:00,ca,flash,2.0
2004-07-18 13:00:00,us,sphere,1800.0
2004-07-18 15:00:00,us,sphere,600.0
2004-07-18 23:45:00,de,oval,180.0
2005-07-18 00:30:00,us,light,10.0
2005-07-18 02:30:00,us,circle,1800.0
2005-07-18 06:30:00,us,sphere,180.0
2005-07-18 09:34:00,ca,chevron,300.0
2005-07-18 10:47:00,us,unknown,300.0
2005-07-18 11:30:00,us,circle,60.0
2005-07-18 12:20:00,us,flash,5.0
2005-07-18 17:30:00,us,changing,3600.0
2005-07-18 18:30:00,us,changing,1170.0
2005-07-18 19:15:00,us,light,420.0
2005-07-18 21:00:00,us,light,45.0
2005-07-18 21:30:00,us,triangle,300.0
2005-07-18 22:00:00,us,triangle,300.0
2005-07-18 22:00:00,us,flash,7.0
2006-07-18 00:40:00,gb,unknown,3600.0
2006-07-18 01:00:00,gb,circle,300.0
2006-07-18 02:30:00,us,light,1200.0
2006-07-18 14:30:00,,disk,6.0
2006-07-18 17:00:00,,fireball,6.0
2006-07-18 18:30:00,gb,sphere,1800.0
2006-07-18 20:15:00,gb,circle,10.0
2006-07-18 21:30:00,us,disk,30.0
2006-07-18 22:08:00,us,triangle,8.0
2006-07-18 23:00:00,us,other,15.0
2006-07-18 23:20:00,us,disk,15.0
2006-07-18 23:25:00,us,circle,15.0
2006-07-18 23:55:00,gb,light,5.0
2006-07-18 23:55:00,,other,4.0
2006-07-18 23:55:00,gb,light,3.0
2007-07-18 12:45:00,us,other,60.0
2007-07-18 17:30:00,us,other,300.0
2007-07-18 21:00:00,us,unknown,120.0
2007-07-18 22:48:00,us,light,30.0
2007-07-18 23:00:00,us,triangle,60.0
2008-07-18 01:07:00,us,light,1200.0
2008-07-18 03:15:00,us,light,900.0
2008-07-18 10:35:00,us,light,300.0
2008-07-18 19:00:00,us,other,900.0
2008-07-18 20:00:00,us,disk,120.0
2008-07-18 20:00:00,us,oval,60.0
2008-07-18 20:30:00,ca,circle,600.0
2008-07-18 21:30:00,,other,3.0
2008-07-18 21:45:00,us,light,180.0
2008-07-18 21:45:00,us,disk,10.0
2008-07-18 21:45:00,,disk,10.0
2008-07-18 21:50:00,us,light,120.0
2008-07-18 21:50:00,us,light,600.0
2008-07-18 21:50:00,us,fireball,10.0
2008-07-18 22:00:00,,,3600.0
2008-07-18 22:10:00,us,light,90.0
2008-07-18 22:20:00,us,light,300.0
2008-07-18 22:30:00,us,sphere,720.0
2008-07-18 23:00:00,us,triangle,60.0
2008-07-18 23:30:00,,light,10.0
2009-07-18 00:04:00,us,oval,7200.0
2009-07-18 00:10:00,gb,light,180.0
2009-07-18 01:00:00,us,disk,15.0
2009-07-18 02:00:00,us,circle,1200.0
2009-07-18 03:00:00,us,disk,180.0
2009-07-18 04:50:00,us,light,2100.0
2009-07-18 05:19:00,us,light,120.0
2009-07-18 07:00:00,us,triangle,300.0
2009-07-18 15:00:00,us,sphere,300.0
2009-07-18 16:30:00,,cylinder,60.0
2009-07-18 19:00:00,us,formation,300.0
2009-07-18 19:45:00,us,other,600.0
2009-07-18 20:00:00,us,triangle,300.0
2009-07-18 20:10:00,,circle,36.0
2009-07-18 20:30:00,us,formation,1800.0
2009-07-18 20:55:00,us,sphere,900.0
2009-07-18 21:00:00,us,changing,600.0
2009-07-18 21:15:00,us,changing,300.0
2009-07-18 21:40:00,us,light,120.0
2009-07-18 21:45:00,us,light,120.0
2009-07-18 22:00:00,us,chevron,30.0
2009-07-18 22:00:00,us,other,10.0
2009-07-18 22:00:00,us,light,900.0
2009-07-18 22:30:00,us,,600.0
2009-07-18 22:35:00,gb,unknown,30.0
2009-07-18 22:47:00,us,flash,1020.0
2009-07-18 22:50:00,us,circle,240.0
2009-07-18 22:55:00,us,unknown,300.0
2009-07-18 23:00:00,us,circle,300.0
2009-07-18 23:40:00,ca,,90.0
2009-07-18 23:45:00,gb,circle,150.0
2010-07-18 00:05:00,us,other,300.0
2010-07-18 01:00:00,us,formation,10800.0
2010-07-18 01:00:00,us,unknown,2700.0
2010-07-18 01:00:00,ca,changing,900.0
2010-07-18 01:16:00,us,light,2700.0
2010-07-18 02:30:00,us,unknown,9.0
2010-07-18 04:00:00,us,light,7200.0
2010-07-18 09:30:00,us,cone,300.0
2010-07-18 20:55:00,us,disk,60.0
2010-07-18 21:00:00,us,fireball,360.0
2010-07-18 21:09:00,us,light,180.0
2010-07-18 21:30:00,us,,5.0
2010-07-18 22:00:00,us,oval,600.0
2010-07-18 22:00:00,us,light,3600.0
2010-07-18 22:00:00,us,light,3600.0
2010-07-18 22:15:00,us,triangle,300.0
2010-07-18 23:00:00,us,flash,30.0
2010-07-18 23:00:00,us,unknown,120.0
2011-07-18 00:04:00,us,sphere,2.0
2011-07-18 01:30:00,us,circle,2.0
2011-07-18 03:15:00,us,other,600.0
2011-07-18 03:16:00,us,triangle,900.0
2011-07-18 03:40:00,,unknown,5.0
2011-07-18 11:45:00,us,triangle,300.0
2011-07-18 21:05:00,us,cigar,600.0
2011-07-18 21:30:00,us,light,180.0
2011-07-18 22:00:00,us,sphere,600.0
2011-07-18 23:00:00,us,triangle,1200.0
2011-07-18 23:30:00,us,fireball,300.0
2011-07-18 23:40:00,us,light,60.0
2012-07-18 00:00:00,ca,fireball,3.0
2012-07-18 01:00:00,us,light,1800.0
2012-07-18 01:00:00,us,light,1800.0
2012-07-18 05:55:00,us,fireball,5.0
2012-07-18 09:20:00,us,rectangle,12.0
2012-07-18 09:30:00,us,fireball,2.0
2012-07-18 12:00:00,us,fireball,1200.0
2012-07-18 14:00:00,us,fireball,120.0
2012-07-18 16:00:00,us,light,5400.0
2012-07-18 19:00:00,us,sphere,1155.0
2012-07-18 21:00:00,us,unknown,900.0
2012-07-18 21:00:00,us,formation,1800.0
2012-07-18 21:00:00,us,sphere,2700.0
2012-07-18 21:00:00,us,light,2.0
2012-07-18 21:00:00,us,oval,480.0
2012-07-18 21:20:00,us,triangle,300.0
2012-07-18 21:20:00,us,fireball,300.0
2012-07-18 21:30:00,us,formation,1500.0
2012-07-18 21:30:00,us,other,1200.0
2012-07-18 21:45:00,us,fireball,120.0
2012-07-18 22:00:00,us,light,600.0
2012-07-18 22:00:00,us,circle,120.0
2012-07-18 22:00:00,us,fireball,2.0
2012-07-18 22:00:00,us,disk,600.0
2012-07-18 22:00:00,us,light,1800.0
2012-07-18 22:00:00,us,triangle,1800.0
2012-07-18 22:30:00,us,light,300.0
2012-07-18 22:40:00,,rectangle,300.0
2012-07-18 23:30:00,,light,1800.0
2012-07-18 00:00:00,us,light,1200.0
2013-07-18 00:10:00,us,light,300.0
2013-07-18 00:22:00,us,fireball,40.0
2013-07-18 00:22:00,us,other,60.0
2013-07-18 00:30:00,us,,10800.0
2013-07-18 02:30:00,us,chevron,3600.0
2013-07-18 03:00:00,us,unknown,120.0
2013-07-18 03:30:00,,fireball,120.0
2013-07-18 10:40:00,us,oval,40.0
2013-07-18 20:00:00,us,oval,1800.0
2013-07-18 20:00:00,us,fireball,900.0
2013-07-18 20:30:00,us,oval,45.0
2013-07-18 20:50:00,us,rectangle,300.0
2013-07-18 21:00:00,us,formation,300.0
2013-07-18 21:00:00,us,formation,120.0
2013-07-18 21:00:00,us,light,2700.0
2013-07-18 21:00:00,us,changing,3600.0
2013-07-18 21:10:00,us,formation,120.0
2013-07-18 21:15:00,us,other,30.0
2013-07-18 21:30:00,us,unknown,30.0
2013-07-18 21:55:00,us,fireball,45.0
2013-07-18 22:00:00,us,circle,600.0
2013-07-18 22:00:00,us,circle,180.0
2013-07-18 22:00:00,us,circle,600.0
2013-07-18 22:19:00,us,circle,5.0
2013-07-18 22:30:00,us,fireball,240.0
2013-07-18 22:32:00,us,unknown,300.0
2013-07-18 22:45:00,us,rectangle,5.0
1959-07-19 01:00:00,us,disk,180.0
1968-07-19 23:00:00,us,disk,1500.0
1975-07-19 23:30:00,us,sphere,180.0
1977-07-19 15:00:00,gb,disk,180.0
1978-07-19 21:00:00,us,light,300.0
1984-07-19 18:00:00,us,triangle,300.0
